Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
194;257,909;256,716;85,641;31,044;0;45,483;12;0;45,744;0;0;94,968;PARAMLOG_B-16
195;257,911;256,726;85,463;31,15;0;45,502;12;0;45,738;0;0;95,256;PARAMLOG_B-16
196;257,918;256,742;85,444;31,221;0;45,517;12;0;45,95;0;0;95,403;PARAMLOG_B-16
197;257,93;256,758;85,466;31,247;0;45,523;12;0;45,535;0;0;95,036;PARAMLOG_B-16
198;257,937;256,77;85,342;31,235;0;45,524;12;0;45,702;0;0;94,934;PARAMLOG_B-16
199;257,936;256,778;85,103;31,176;0;45,518;12;0;46,017;0;0;95,418;PARAMLOG_B-16
200;257,944;256,791;85,137;31,051;0;45,508;12;0;45,838;0;0;95,364;PARAMLOG_B-16
201;257,954;256,8;85,117;30,866;0;45,493;12;0;45,541;0;0;95,012;PARAMLOG_B-16
202;257,96;256,805;84,999;30,63;0;45,474;12;0;45,76;0;0;94,958;PARAMLOG_B-16
203;257,959;256,805;84,865;30,353;0;45,453;12;0;45,357;0;0;95,116;PARAMLOG_B-16
204;257,961;256,805;84,808;30,049;0;45,43;12;0;46,061;0;0;95,404;PARAMLOG_B-16
205;257,969;256,806;84,899;29,729;0;45,406;12;0;45,59;0;0;95,053;PARAMLOG_B-16
206;257,97;256,798;84,809;29,406;0;45,383;12;0;45,231;0;0;95,05;PARAMLOG_B-16
207;257,967;256,791;84,714;29,094;0;45,361;12;0;46,155;0;0;95,496;PARAMLOG_B-16
208;257,974;256,787;84,871;28,802;0;45,341;12;0;45,631;0;0;95,171;PARAMLOG_B-16
209;257,977;256,779;84,883;28,543;0;45,324;12;0;45,63;0;0;94,95;PARAMLOG_B-16
210;257,976;256,769;84,873;28,325;0;45,312;12;0;44,939;0;0;94,901;PARAMLOG_B-16
211;257,97;256,758;84,805;28,155;0;45,303;12;0;46,084;0;0;95,384;PARAMLOG_B-16
212;257,973;256,752;84,98;28,037;0;45,298;12;0;45,731;0;0;95,184;PARAMLOG_B-16
213;257,975;256,745;85,051;27,977;0;45,298;12;0;45,593;0;0;94,902;PARAMLOG_B-16
214;257,967;256,735;84,93;27,972;0;45,303;12;0;46,02;0;0;95,363;PARAMLOG_B-16
215;257,969;256,733;85,082;28,002;0;45,312;12;0;45,839;0;0;95,299;PARAMLOG_B-16
216;257,972;256,731;85,179;28,065;0;45,326;12;0;45,551;0;0;94,95;PARAMLOG_B-16
217;257,97;256,729;85,151;28,158;0;45,343;12;0;44,909;0;0;94,888;PARAMLOG_B-16
218;257,964;256,728;85,06;28,278;0;45,364;12;0;46,105;0;0;95,395;PARAMLOG_B-16
219;257,968;256,735;85,211;28,421;0;45,388;12;0;45,715;0;0;95,173;PARAMLOG_B-16
220;257,972;256,741;85,233;28,571;0;45,413;12;0;45,597;0;0;94,896;PARAMLOG_B-16
221;257,966;256,745;85,063;28,72;0;45,438;12;0;46,025;0;0;95,354;PARAMLOG_B-16
222;257,971;256,757;85,152;28,87;0;45,464;12;0;45,84;0;0;95,281;PARAMLOG_B-16
223;257,978;256,769;85,178;29,017;0;45,488;12;0;45,567;0;0;94,94;PARAMLOG_B-16
224;257,979;256,779;85,081;29,158;0;45,511;12;0;44,923;0;0;94,878;PARAMLOG_B-16
225;257,977;256,79;84,926;29,294;0;45,531;12;0;46,113;0;0;95,375;PARAMLOG_B-16
226;257,985;256,805;85,004;29,426;0;45,551;12;0;45,731;0;0;95,154;PARAMLOG_B-16
227;257,991;256,818;84,962;29,554;0;45,569;12;0;45,619;0;0;94,882;PARAMLOG_B-16
228;257,988;256,827;84,739;29,679;0;45,587;12;0;46,041;0;0;95,332;PARAMLOG_B-16
229;257,995;256,841;84,773;29,799;0;45,603;12;0;45,856;0;0;95,256;PARAMLOG_B-16
230;258,003;256,854;84,752;29,917;0;45,619;12;0;45,589;0;0;94,919;PARAMLOG_B-16
231;258,002;256,862;84,554;30,033;0;45,634;12;0;45,505;0;0;95,124;PARAMLOG_B-16
232;258,004;256,873;84,472;30,145;0;45,648;12;0;46,084;0;0;95,381;PARAMLOG_B-16
233;258,013;256,886;84,503;30,254;0;45,662;12;0;45,605;0;0;95,008;PARAMLOG_B-16
234;258,016;256,894;84,371;30,362;0;45,675;12;0;44,879;0;0;94,865;PARAMLOG_B-16
235;258,014;256,901;84,166;30,465;0;45,688;12;0;46,153;0;0;95,381;PARAMLOG_B-16
236;258,021;256,914;84,205;30,55;0;45,698;12;0;45,752;0;0;95,151;PARAMLOG_B-16
237;258,028;256,923;84,132;30,611;0;45,705;12;0;45,644;0;0;94,878;PARAMLOG_B-16
238;258,025;256,927;83,907;30,64;0;45,706;12;0;45,899;0;0;95,218;PARAMLOG_B-16
239;258,029;256,936;83,88;30,637;0;45,699;12;0;45,99;0;0;95,298;PARAMLOG_B-16
240;258,037;256,944;83,878;30,609;0;45,688;12;0;45,607;0;0;94,929;PARAMLOG_B-16
0;325,514;290,882;100,381;89,171;49,986;64,354;456,22;451,596;158,831;99;17;55,827;PARAMLOG_B-17
1;325,515;290,882;100,381;89,099;49,866;64,35;460,224;451,664;158,83;99;17;55,827;PARAMLOG_B-17
2;325,516;290,881;100,381;89,029;49,755;64,349;463,729;451,907;158,828;99;17;55,827;PARAMLOG_B-17
3;325,516;290,88;100,382;88,962;49,648;64,348;466,945;452,036;158,827;99;17;55,827;PARAMLOG_B-17
4;325,517;290,879;100,382;88,898;49,544;64,347;469,963;452,042;158,825;99;17;55,826;PARAMLOG_B-17
5;325,518;290,879;100,382;88,836;49,442;64,346;472,839;451,965;158,824;99;17;55,826;PARAMLOG_B-17
6;325,518;290,878;100,382;88,777;49,344;64,345;475,581;451,818;158,823;99;17;55,826;PARAMLOG_B-17
7;325,519;290,877;100,382;88,72;49,248;64,344;478,193;451,59;158,822;99;17;55,826;PARAMLOG_B-17
8;325,52;290,877;100,382;88,666;49,156;64,343;480,669;451,334;158,821;99;17;55,826;PARAMLOG_B-17
9;325,52;290,876;100,383;88,615;49,068;64,342;483,005;451,016;158,82;99;17;55,826;PARAMLOG_B-17
10;325,521;290,875;100,383;88,567;48,985;64,34;485,195;450,675;158,818;99;17;55,825;PARAMLOG_B-17
11;325,522;290,873;100,383;88,522;48,906;64,337;487,232;450,301;158,817;100;17;55,825;PARAMLOG_B-17
12;325,522;290,871;100,384;88,48;48,832;64,335;489,11;449,922;158,815;99;17;55,825;PARAMLOG_B-17
13;325,522;290,869;100,384;88,442;48,764;64,332;490,829;449,508;158,81;99;17;55,823;PARAMLOG_B-17
14;325,521;290,867;100,385;88,407;48,7;64,329;492,388;449,091;158,802;99;17;55,821;PARAMLOG_B-17
15;325,519;290,864;100,386;88,375;48,642;64,326;493,796;448,688;158,793;99;17;55,817;PARAMLOG_B-17
16;325,517;290,86;100,387;88,347;48,589;64,323;495,056;448,286;158,782;99;17;55,813;PARAMLOG_B-17
17;325,515;290,857;100,388;88,321;48,54;64,319;496,172;447,878;158,772;99;17;55,81;PARAMLOG_B-17
18;325,513;290,853;100,389;88,298;48,497;64,315;497,148;447,486;158,762;99;17;55,806;PARAMLOG_B-17
19;325,512;290,849;100,39;88,278;48,458;64,311;497,991;447,107;158,752;99;17;55,802;PARAMLOG_B-17
20;325,512;290,844;100,391;88,26;48,424;64,307;498,702;446,751;158,742;99;17;55,798;PARAMLOG_B-17
21;325,512;290,84;100,392;88,245;48,393;64,303;499,286;446,404;158,732;99;17;55,794;PARAMLOG_B-17
22;325,511;290,835;100,393;88,232;48,367;64,3;499,761;446,083;158,722;100;17;55,79;PARAMLOG_B-17
23;325,511;290,83;100,394;88,221;48,344;64,296;500,126;445,794;158,711;100;17;55,786;PARAMLOG_B-17
24;325,511;290,826;100,395;88,211;48,325;64,292;500,402;445,516;158,701;100;17;55,782;PARAMLOG_B-17
25;325,51;290,821;100,396;88,204;48,309;64,288;500,594;445,255;158,691;100;17;55,779;PARAMLOG_B-17
26;325,51;290,817;100,397;88,198;48,295;64,285;500,712;445,042;158,681;100;17;55,775;PARAMLOG_B-17
27;325,51;290,813;100,398;88,193;48,284;64,281;500,764;444,832;158,671;100;17;55,771;PARAMLOG_B-17
28;325,51;290,809;100,399;88,189;48,276;64,278;500,766;444,653;158,662;100;17;55,768;PARAMLOG_B-17
29;325,509;290,806;100,4;88,187;48,269;64,275;500,721;444,503;158,653;100;17;55,764;PARAMLOG_B-17
30;325,509;290,802;100,401;88,185;48,264;64,272;500,639;444,367;158,644;100;17;55,761;PARAMLOG_B-17
31;325,509;290,799;100,401;88,184;48,26;64,269;500,527;444,25;158,635;100;17;55,758;PARAMLOG_B-17
32;325,509;290,795;100,402;88,183;48,258;64,266;500,393;444,151;158,627;100;17;55,754;PARAMLOG_B-17
33;325,509;290,792;100,403;88,183;48,257;64,264;500,245;444,08;158,62;100;17;55,752;PARAMLOG_B-17
34;325,509;290,79;100,403;88,184;48,256;64,261;500,091;444,013;158,612;100;17;55,749;PARAMLOG_B-17
35;325,509;290,787;100,404;88,184;48,257;64,259;499,927;443,971;158,605;100;17;55,746;PARAMLOG_B-17
36;325,51;290,784;100,404;88,185;48,258;64,256;499,769;443,947;158,598;100;17;55,744;PARAMLOG_B-17
37;325,51;290,782;100,405;88,186;48,26;64,254;499,616;443,937;158,591;100;17;55,741;PARAMLOG_B-17
38;325,508;290,78;100,405;88,188;48,262;64,252;499,471;443,924;158,582;100;17;55,738;PARAMLOG_B-17
39;325,506;290,777;100,406;88,189;48,264;64,249;499,344;443,923;158,57;100;17;55,733;PARAMLOG_B-17
40;325,503;290,775;100,407;88,191;48,266;64,247;499,235;443,935;158,559;100;17;55,729;PARAMLOG_B-17
41;325,5;290,773;100,407;88,192;48,269;64,244;499,15;443,962;158,547;100;17;55,724;PARAMLOG_B-17
42;325,499;290,771;100,408;88,193;48,272;64,241;499,092;443,98;158,537;100;17;55,72;PARAMLOG_B-17
43;325,497;290,768;100,408;88,195;48,274;64,239;499,058;443,999;158,527;100;17;55,717;PARAMLOG_B-17
44;325,496;290,766;100,409;88,196;48,277;64,236;499,044;444,043;158,518;100;17;55,713;PARAMLOG_B-17
45;325,496;290,763;100,409;88,198;48,28;64,233;499,04;444,062;158,509;100;17;55,71;PARAMLOG_B-17
46;325,496;290,761;100,41;88,199;48,283;64,23;499,056;444,1;158,5;100;17;55,706;PARAMLOG_B-17
47;325,495;290,758;100,41;88,201;48,286;64,227;499,082;444,126;158,491;100;17;55,703;PARAMLOG_B-17
48;325,496;290,755;100,411;88,202;48,289;64,224;499,131;444,152;158,483;100;17;55,7;PARAMLOG_B-17
49;325,496;290,753;100,411;88,204;48,292;64,221;499,191;444,179;158,475;100;17;55,697;PARAMLOG_B-17
50;325,496;290,751;100,412;88,205;48,296;64,218;499,267;444,213;158,466;100;17;55,694;PARAMLOG_B-17
51;325,495;290,748;100,412;88,207;48,299;64,215;499,359;444,244;158,458;100;17;55,691;PARAMLOG_B-17
52;325,495;290,746;100,413;88,209;48,302;64,213;499,464;444,271;158,451;100;17;55,688;PARAMLOG_B-17
53;325,495;290,744;100,413;88,21;48,306;64,21;499,585;444,285;158,443;100;17;55,685;PARAMLOG_B-17
54;325,494;290,741;100,414;88,212;48,309;64,207;499,716;444,311;158,433;100;17;55,681;PARAMLOG_B-17
55;325,492;290,739;100,414;88,214;48,313;64,204;499,86;444,32;158,421;100;17;55,677;PARAMLOG_B-17
56;325,49;290,737;100,415;88,216;48,316;64,201;500,017;444,344;158,408;100;17;55,672;PARAMLOG_B-17
57;325,487;290,734;100,415;88,219;48,32;64,198;500,188;444,362;158,396;100;17;55,667;PARAMLOG_B-17
58;325,485;290,732;100,416;88,221;48,325;64,195;500,376;444,364;158,384;100;17;55,662;PARAMLOG_B-17
59;325,484;290,729;100,417;88,224;48,329;64,192;500,57;444,362;158,373;100;17;55,658;PARAMLOG_B-17
60;325,483;290,726;100,417;88,226;48,334;64,188;500,768;444,373;158,362;100;17;55,654;PARAMLOG_B-17
61;325,482;290,723;100,418;88,23;48,339;64,185;500,966;444,369;158,352;100;17;55,65;PARAMLOG_B-17
62;325,482;290,72;100,419;88,233;48,345;64,182;501,158;444,359;158,342;100;17;55,646;PARAMLOG_B-17
63;325,481;290,717;100,419;88,237;48,351;64,178;501,347;444,344;158,332;100;17;55,642;PARAMLOG_B-17
64;325,481;290,714;100,42;88,241;48,357;64,175;501,529;444,328;158,322;100;17;55,638;PARAMLOG_B-17
65;325,481;290,711;100,421;88,245;48,364;64,172;501,707;444,31;158,313;100;17;55,635;PARAMLOG_B-17
66;325,481;290,708;100,421;88,249;48,372;64,169;501,877;444,304;158,303;100;17;55,631;PARAMLOG_B-17
67;325,481;290,705;100,422;88,254;48,379;64,166;502,044;444,273;158,294;100;17;55,628;PARAMLOG_B-17
68;325,481;290,703;100,422;88,259;48,387;64,163;502,203;444,266;158,286;100;17;55,624;PARAMLOG_B-17
69;325,481;290,7;100,423;88,264;48,396;64,16;502,357;444,243;158,277;100;17;55,621;PARAMLOG_B-17
70;325,48;290,697;100,423;88,27;48,405;64,157;502,508;444,212;158,269;100;17;55,618;PARAMLOG_B-17
71;325,479;290,695;100,424;88,276;48,414;64,154;502,647;444,193;158,258;100;17;55,614;PARAMLOG_B-17
72;325,477;290,692;100,425;88,282;48,424;64,151;502,783;444,167;158,245;100;17;55,609;PARAMLOG_B-17
73;325,474;290,69;100,425;88,288;48,434;64,149;502,921;444,152;158,233;100;17;55,604;PARAMLOG_B-17
74;325,472;290,687;100,426;88,295;48,445;64,146;503,052;444,129;158,221;100;17;55,599;PARAMLOG_B-17
75;325,47;290,684;100,426;88,301;48,456;64,143;503,182;444,107;158,209;100;17;55,595;PARAMLOG_B-17
76;325,468;290,682;100,427;88,308;48,467;64,14;503,307;444,074;158,199;100;17;55,591;PARAMLOG_B-17
77;325,468;290,679;100,428;88,316;48,479;64,137;503,424;444,039;158,189;100;17;55,587;PARAMLOG_B-17
78;325,467;290,676;100,428;88,323;48,491;64,134;503,532;444,023;158,179;100;17;55,583;PARAMLOG_B-17
79;325,467;290,673;100,429;88,331;48,504;64,131;503,626;443,985;158,17;100;17;55,58;PARAMLOG_B-17
80;325,466;290,67;100,429;88,339;48,517;64,128;503,706;443,959;158,161;100;17;55,576;PARAMLOG_B-17
81;325,466;290,667;100,43;88,347;48,53;64,125;503,777;443,945;158,153;100;17;55,573;PARAMLOG_B-17
82;325,466;290,665;100,43;88,356;48,544;64,123;503,835;443,909;158,145;100;17;55,57;PARAMLOG_B-17
83;325,466;290,662;100,431;88,365;48,558;64,12;503,884;443,887;158,137;100;17;55,567;PARAMLOG_B-17
84;325,466;290,66;100,432;88,373;48,572;64,118;503,927;443,86;158,13;100;17;55,564;PARAMLOG_B-17
85;325,466;290,657;100,432;88,382;48,587;64,116;503,962;443,844;158,123;100;17;55,562;PARAMLOG_B-17
86;325,465;290,655;100,432;88,391;48,601;64,114;503,987;443,818;158,114;100;17;55,558;PARAMLOG_B-17
87;325,462;290,653;100,433;88,4;48,616;64,112;504,009;443,809;158,103;100;17;55,554;PARAMLOG_B-17
88;325,46;290,651;100,433;88,41;48,631;64,11;504,031;443,768;158,092;100;17;55,55;PARAMLOG_B-17
89;325,457;290,649;100,434;88,419;48,646;64,108;504,055;443,765;158,082;100;17;55,546;PARAMLOG_B-17
90;325,456;290,647;100,434;88,428;48,662;64,106;504,079;443,753;158,073;100;17;55,542;PARAMLOG_B-17
91;325,454;290,645;100,435;88,438;48,677;64,103;504,102;443,736;158,065;100;17;55,539;PARAMLOG_B-17
92;325,454;290,643;100,435;88,448;48,693;64,101;504,116;443,71;158,057;100;17;55,536;PARAMLOG_B-17
93;325,453;290,641;100,436;88,457;48,709;64,099;504,127;443,688;158,05;100;17;55,533;PARAMLOG_B-17
94;325,453;290,638;100,436;88,467;48,725;64,097;504,124;443,68;158,043;100;17;55,531;PARAMLOG_B-17
95;325,453;290,636;100,437;88,477;48,741;64,095;504,111;443,665;158,037;100;17;55,528;PARAMLOG_B-17
96;325,453;290,634;100,437;88,487;48,757;64,093;504,098;443,647;158,031;100;17;55,526;PARAMLOG_B-17
97;325,453;290,632;100,437;88,497;48,773;64,092;504,077;443,642;158,026;100;17;55,524;PARAMLOG_B-17
98;325,453;290,63;100,438;88,507;48,79;64,09;504,05;443,617;158,021;100;17;55,522;PARAMLOG_B-17
99;325,453;290,629;100,438;88,517;48,806;64,089;504,017;443,613;158,017;100;17;55,521;PARAMLOG_B-17
100;325,453;290,627;100,438;88,527;48,822;64,087;503,984;443,604;158,012;100;17;55,519;PARAMLOG_B-17
101;325,452;290,626;100,439;88,536;48,839;64,086;503,944;443,604;158,005;100;17;55,517;PARAMLOG_B-17
102;325,45;290,625;100,439;88,546;48,855;64,085;503,907;443,588;157,997;100;17;55,514;PARAMLOG_B-17
103;325,447;290,623;100,439;88,556;48,871;64,084;503,87;443,585;157,989;100;17;55,511;PARAMLOG_B-17
104;325,445;290,622;100,44;88,566;48,887;64,083;503,845;443,578;157,982;100;17;55,508;PARAMLOG_B-17
105;325,444;290,621;100,44;88,576;48,903;64,081;503,815;443,574;157,976;100;17;55,505;PARAMLOG_B-17
106;325,443;290,62;100,44;88,586;48,919;64,08;503,791;443,562;157,97;100;17;55,503;PARAMLOG_B-17
107;325,443;290,618;100,44;88,595;48,935;64,079;503,766;443,566;157,965;100;17;55,501;PARAMLOG_B-17
108;325,443;290,617;100,441;88,605;48,951;64,077;503,731;443,563;157,961;100;17;55,5;PARAMLOG_B-17
109;325,442;290,615;100,441;88,615;48,967;64,076;503,693;443,546;157,957;100;17;55,498;PARAMLOG_B-17
110;325,442;290,614;100,441;88,624;48,983;64,075;503,651;443,548;157,954;100;17;55,497;PARAMLOG_B-17
111;325,443;290,613;100,441;88,634;48,999;64,074;503,602;443,542;157,951;100;17;55,496;PARAMLOG_B-17
112;325,443;290,612;100,441;88,644;49,015;64,073;503,551;443,535;157,948;100;17;55,495;PARAMLOG_B-17
113;325,443;290,611;100,442;88,653;49,031;64,073;503,497;443,533;157,946;100;17;55,494;PARAMLOG_B-17
114;325,444;290,61;100,442;88,663;49,046;64,072;503,443;443,538;157,944;100;17;55,494;PARAMLOG_B-17
115;325,444;290,609;100,442;88,672;49,062;64,072;503,383;443,535;157,943;100;17;55,493;PARAMLOG_B-17
116;325,444;290,609;100,442;88,681;49,077;64,071;503,329;443,526;157,942;100;17;55,493;PARAMLOG_B-17
117;325,444;290,608;100,442;88,69;49,092;64,071;503,272;443,532;157,94;100;17;55,493;PARAMLOG_B-17
118;325,443;290,608;100,442;88,699;49,107;64,07;503,213;443,537;157,936;100;17;55,491;PARAMLOG_B-17
119;325,441;290,607;100,442;88,708;49,122;64,07;503,157;443,542;157,931;100;17;55,489;PARAMLOG_B-17
120;325,439;290,607;100,442;88,717;49,136;64,07;503,108;443,537;157,926;100;17;55,488;PARAMLOG_B-17
121;325,438;290,607;100,443;88,726;49,151;64,069;503,062;443,538;157,922;100;17;55,486;PARAMLOG_B-17
122;325,436;290,606;100,443;88,735;49,165;64,069;503,028;443,537;157,919;100;17;55,485;PARAMLOG_B-17
123;325,436;290,606;100,443;88,743;49,18;64,068;502,993;443,542;157,916;100;17;55,484;PARAMLOG_B-17
124;325,436;290,605;100,443;88,752;49,194;64,068;502,957;443,541;157,914;100;17;55,483;PARAMLOG_B-17
125;325,436;290,604;100,443;88,761;49,208;64,067;502,914;443,54;157,913;100;17;55,483;PARAMLOG_B-17
126;325,436;290,604;100,443;88,769;49,222;64,067;502,866;443,548;157,911;100;17;55,482;PARAMLOG_B-17
127;325,437;290,603;100,443;88,777;49,236;64,066;502,819;443,548;157,911;100;17;55,482;PARAMLOG_B-17
128;325,437;290,602;100,443;88,786;49,249;64,066;502,77;443,539;157,91;100;17;55,482;PARAMLOG_B-17
129;325,438;290,602;100,443;88,794;49,263;64,066;502,71;443,544;157,91;100;17;55,482;PARAMLOG_B-17
130;325,438;290,602;100,443;88,802;49,277;64,066;502,655;443,544;157,91;100;17;55,483;PARAMLOG_B-17
131;325,439;290,602;100,443;88,81;49,29;64,066;502,597;443,547;157,911;100;17;55,483;PARAMLOG_B-17
132;325,44;290,602;100,443;88,818;49,303;64,066;502,54;443,551;157,912;100;17;55,484;PARAMLOG_B-17
133;325,44;290,601;100,443;88,826;49,316;64,066;502,484;443,562;157,913;100;17;55,484;PARAMLOG_B-17
134;325,441;290,602;100,443;88,834;49,329;64,066;502,423;443,552;157,915;100;17;55,485;PARAMLOG_B-17
135;325,442;290,602;100,443;88,842;49,342;64,067;502,365;443,558;157,917;100;17;55,486;PARAMLOG_B-17
136;325,443;290,602;100,443;88,849;49,354;64,067;502,307;443,572;157,919;100;17;55,487;PARAMLOG_B-17
137;325,444;290,602;100,443;88,857;49,367;64,067;502,244;443,58;157,921;100;17;55,488;PARAMLOG_B-17
138;325,445;290,603;100,443;88,864;49,379;64,068;502,19;443,578;157,924;100;17;55,49;PARAMLOG_B-17
139;325,444;290,603;100,443;88,871;49,391;64,068;502,133;443,59;157,924;100;17;55,49;PARAMLOG_B-17
140;325,443;290,604;100,443;88,878;49,403;64,069;502,08;443,594;157,923;100;17;55,49;PARAMLOG_B-17
141;325,441;290,604;100,443;88,885;49,414;64,069;502,038;443,611;157,921;100;17;55,489;PARAMLOG_B-17
142;325,439;290,605;100,443;88,892;49,426;64,07;502,002;443,603;157,92;100;17;55,489;PARAMLOG_B-17
143;325,438;290,605;100,442;88,899;49,437;64,07;501,975;443,615;157,919;100;17;55,489;PARAMLOG_B-17
144;325,438;290,605;100,442;88,906;49,448;64,07;501,947;443,611;157,919;100;17;55,489;PARAMLOG_B-17
145;325,438;290,605;100,442;88,913;49,459;64,07;501,924;443,623;157,919;100;17;55,489;PARAMLOG_B-17
146;325,438;290,605;100,442;88,919;49,47;64,07;501,893;443,629;157,92;100;17;55,489;PARAMLOG_B-17
147;325,439;290,605;100,443;88,926;49,481;64,07;501,862;443,632;157,921;100;17;55,49;PARAMLOG_B-17
148;325,439;290,605;100,443;88,933;49,492;64,07;501,825;443,635;157,922;100;17;55,491;PARAMLOG_B-17
149;325,44;290,605;100,442;88,939;49,503;64,07;501,785;443,633;157,923;100;17;55,491;PARAMLOG_B-17
150;325,441;290,605;100,442;88,946;49,514;64,07;501,742;443,644;157,925;100;17;55,492;PARAMLOG_B-17
151;325,441;290,605;100,442;88,952;49,524;64,071;501,699;443,648;157,927;100;17;55,493;PARAMLOG_B-17
152;325,442;290,605;100,442;88,958;49,535;64,071;501,655;443,649;157,929;100;17;55,494;PARAMLOG_B-17
153;325,443;290,606;100,442;88,965;49,545;64,071;501,614;443,654;157,931;100;17;55,495;PARAMLOG_B-17
154;325,444;290,606;100,442;88,971;49,555;64,072;501,572;443,652;157,933;100;17;55,497;PARAMLOG_B-17
155;325,445;290,607;100,442;88,977;49,565;64,072;501,529;443,658;157,936;100;17;55,498;PARAMLOG_B-17
156;325,445;290,607;100,442;88,983;49,575;64,073;501,487;443,677;157,939;100;17;55,499;PARAMLOG_B-17
157;325,447;290,608;100,442;88,989;49,585;64,073;501,448;443,678;157,942;100;17;55,501;PARAMLOG_B-17
158;325,448;290,608;100,441;88,995;49,595;64,074;501,406;443,68;157,945;100;17;55,502;PARAMLOG_B-17
159;325,449;290,609;100,441;89;49,604;64,075;501,367;443,694;157,949;100;17;55,504;PARAMLOG_B-17
160;325,45;290,61;100,441;89,006;49,614;64,075;501,328;443,691;157,953;100;17;55,506;PARAMLOG_B-17
161;325,451;290,61;100,441;89,012;49,623;64,076;501,29;443,7;157,956;100;17;55,508;PARAMLOG_B-17
162;325,452;290,611;100,44;89,017;49,632;64,077;501,253;443,704;157,96;100;17;55,51;PARAMLOG_B-17
163;325,453;290,612;100,44;89,023;49,641;64,078;501,215;443,721;157,964;100;17;55,512;PARAMLOG_B-17
164;325,454;290,613;100,44;89,028;49,65;64,078;501,177;443,729;157,969;100;17;55,514;PARAMLOG_B-17
165;325,455;290,614;100,44;89,033;49,658;64,079;501,142;443,743;157,973;100;17;55,516;PARAMLOG_B-17
166;325,457;290,615;100,44;89,038;49,667;64,08;501,108;443,75;157,977;100;17;55,518;PARAMLOG_B-17
167;325,458;290,615;100,44;89,043;49,676;64,081;501,074;443,761;157,982;100;17;55,52;PARAMLOG_B-17
168;325,459;290,616;100,439;89,049;49,684;64,082;501,042;443,768;157,986;100;17;55,522;PARAMLOG_B-17
169;325,46;290,617;100,439;89,054;49,692;64,083;501,01;443,774;157,991;100;17;55,524;PARAMLOG_B-17
170;325,461;290,618;100,439;89,058;49,7;64,084;500,981;443,788;157,996;100;17;55,527;PARAMLOG_B-17
171;325,463;290,62;100,439;89,063;49,708;64,085;500,955;443,799;158,001;100;17;55,529;PARAMLOG_B-17
172;325,464;290,62;100,438;89,068;49,716;64,085;500,926;443,801;158,006;100;17;55,531;PARAMLOG_B-17
173;325,465;290,622;100,438;89,073;49,724;64,086;500,897;443,824;158,011;100;17;55,533;PARAMLOG_B-17
174;325,466;290,623;100,438;89,077;49,732;64,087;500,871;443,833;158,016;100;17;55,536;PARAMLOG_B-17
175;325,468;290,624;100,438;89,082;49,739;64,088;500,848;443,834;158,021;100;17;55,538;PARAMLOG_B-17
176;325,469;290,625;100,437;89,087;49,747;64,089;500,827;443,839;158,026;100;17;55,541;PARAMLOG_B-17
177;325,47;290,626;100,437;89,091;49,754;64,09;500,806;443,858;158,031;100;17;55,543;PARAMLOG_B-17
178;325,472;290,627;100,437;89,095;49,762;64,091;500,781;443,862;158,037;100;17;55,546;PARAMLOG_B-17
179;325,473;290,628;100,436;89,1;49,769;64,092;500,763;443,876;158,042;100;17;55,548;PARAMLOG_B-17
180;325,474;290,629;100,436;89,104;49,776;64,093;500,742;443,869;158,047;100;17;55,551;PARAMLOG_B-17
181;325,476;290,63;100,436;89,108;49,783;64,094;500,726;443,895;158,052;100;17;55,553;PARAMLOG_B-17
182;325,477;290,632;100,436;89,112;49,79;64,095;500,706;443,895;158,058;100;17;55,555;PARAMLOG_B-17
183;325,478;290,633;100,435;89,117;49,797;64,096;500,687;443,912;158,063;100;17;55,558;PARAMLOG_B-17
184;325,479;290,634;100,435;89,121;49,803;64,097;500,67;443,918;158,068;100;17;55,561;PARAMLOG_B-17
185;325,481;290,635;100,435;89,125;49,81;64,098;500,65;443,921;158,074;100;17;55,563;PARAMLOG_B-17
186;325,482;290,636;100,434;89,129;49,817;64,099;500,634;443,936;158,079;100;17;55,566;PARAMLOG_B-17
187;325,483;290,637;100,434;89,133;49,823;64,1;500,618;443,945;158,084;100;17;55,568;PARAMLOG_B-17
188;325,485;290,638;100,434;89,137;49,83;64,101;500,6;443,964;158,09;100;17;55,571;PARAMLOG_B-17
189;325,486;290,64;100,434;89,14;49,836;64,102;500,585;443,966;158,095;100;17;55,573;PARAMLOG_B-17
190;325,487;290,641;100,433;89,144;49,842;64,103;500,567;443,978;158,101;100;17;55,576;PARAMLOG_B-17
191;325,489;290,642;100,433;89,148;49,849;64,104;500,554;443,996;158,106;100;17;55,578;PARAMLOG_B-17
192;325,49;290,643;100,433;89,152;49,855;64,105;500,54;443,995;158,111;100;17;55,581;PARAMLOG_B-17
193;325,491;290,644;100,433;89,155;49,861;64,106;500,527;443,997;158,117;100;17;55,583;PARAMLOG_B-17
194;325,493;290,645;100,432;89,159;49,867;64,107;500,513;444,006;158,122;100;17;55,586;PARAMLOG_B-17
195;325,494;290,647;100,432;89,163;49,873;64,108;500,497;444,004;158,127;100;17;55,588;PARAMLOG_B-17
196;325,495;290,647;100,432;89,166;49,879;64,109;500,484;444,023;158,132;100;17;55,591;PARAMLOG_B-17
